feature_set,feature,p_value,rank_biserial,abs_rank_biserial,mean_controls,mean_impaired,rank,selected
all_features,GGB3130,,,,5.775e-05,0.0007270588235294117,325,True
all_features,GGB3132,,,,0.0004105,0.00017882352941176472,326,True
all_features,GGB3138,,,,0.0007149375000000001,0.0,327,True
all_features,GGB3139,,,,0.000316875,4.705882352941176e-06,328,True
all_features,GGB3140,,,,0.0032371874999999996,9.497737556561087e-05,329,True
all_features,GGB3142,,,,0.01184925,0.0048612669683257915,330,True
all_features,GGB3146,,,,0.0028,0.0006321719457013575,331,True
all_features,GGB31460,,,,0.018376125,0.022099276018099547,332,True
all_features,GGB3152,,,,0.00018649999999999998,0.0006675113122171945,333,True
all_features,GGB3159,,,,0.0,0.0006338009049773756,334,True
all_features,GGB3160,,,,0.0382796875,0.002874570135746606,335,True
all_features,GGB3161,,,,0.00035275,0.000505158371040724,336,True
all_features,GGB3167,,,,0.17853125,0.624587963800905,337,True
all_features,GGB3169,,,,0.006510562499999999,0.014022488687782806,338,True
all_features,GGB3175,,,,0.16439862500000002,0.14836696832579185,339,True
all_features,GGB3176,,,,0.0056561875,0.0041702262443438914,340,True
all_features,GGB31790,,,,0.00932925,0.0026365158371040726,341,True
all_features,GGB3185,,,,0.0,2.4253393665158373e-05,342,True
all_features,GGB3189,,,,0.007858125,0.003678642533936652,343,True
all_features,GGB32033,,,,0.0016469999999999998,0.002332533936651584,344,True
all_features,GGB3204,,,,0.0007595000000000001,3.8009049773755656e-06,345,True
all_features,GGB3213,,,,2.45e-05,0.0,346,True
all_features,GGB3220,,,,0.073072,0.07275049773755657,347,True
all_features,GGB3222,,,,0.00030693750000000003,0.00016981900452488688,348,True
all_features,GGB3236,,,,0.021700249999999997,0.006387963800904978,349,True
all_features,GGB32387,,,,0.00619425,0.005404524886877827,350,True
all_features,GGB32451,,,,0.012801625,0.04308565610859729,351,True
all_features,GGB32487,,,,0.000352,0.0003552488687782805,352,True
all_features,GGB3256,,,,0.2827296875,0.4095100452488688,353,True
all_features,GGB3260,,,,0.007175625,0.0,354,True
all_features,GGB3262,,,,0.0011015,0.0,355,True
all_features,GGB3267,,,,0.08578,0.03118339366515837,356,True
all_features,GGB3271,,,,0.0,0.000889185520361991,357,True
all_features,GGB3275,,,,0.0,5.588235294117647e-05,358,True
all_features,GGB3276,,,,0.00020643750000000002,0.0,359,True
all_features,GGB3277,,,,0.16706000000000001,0.24264923076923078,360,True
all_features,GGB3278,,,,0.174274125,0.12973574660633486,361,True
all_features,GGB3280,,,,0.0029774375,0.001127918552036199,362,True
all_features,GGB3281,,,,0.05638850000000001,0.05362276018099548,363,True
all_features,GGB3285,,,,0.0,0.0005682805429864254,364,True
all_features,GGB3286,,,,0.0,0.00014244343891402716,365,True
all_features,GGB3287,,,,0.00047218750000000006,0.00031918552036199095,366,True
all_features,GGB3288,,,,0.0015299375,0.0016791855203619906,367,True
all_features,GGB3289,,,,0.0014035,0.006709592760180996,368,True
all_features,GGB32900,,,,0.030879562500000002,0.05002538461538462,369,True
all_features,GGB3303,,,,0.009687937499999999,0.031035158371040723,370,True
all_features,GGB3304,,,,0.1862693125,0.3549966515837104,371,True
all_features,GGB3305,,,,0.0049195625,0.005220633484162896,372,True
all_features,GGB3306,,,,0.0261835625,0.025816515837104072,373,True
all_features,GGB3317,,,,0.0,0.0003076923076923077,374,True
all_features,GGB3321,,,,0.0224914375,0.00958733031674208,375,True
all_features,GGB3323,,,,0.004502125,0.001063076923076923,376,True
all_features,GGB33247,,,,0.0020449375,5.307692307692308e-05,377,True
all_features,GGB3325,,,,0.0006613125,5.791855203619909e-05,378,True
all_features,GGB3328,,,,0.0030350000000000004,0.0007177375565610859,379,True
all_features,GGB3329,,,,0.0,0.0001962443438914027,380,True
all_features,GGB33398,,,,0.0004908125,0.0006952036199095022,381,True
all_features,GGB33406,,,,2.275e-05,0.0032099999999999997,382,True
all_features,GGB3343,,,,0.022406624999999996,0.005735384615384615,383,True
all_features,GGB3344,,,,0.0033003124999999994,0.000195158371040724,384,True
all_features,GGB3345,,,,0.10076787499999999,0.05637868778280543,385,True
all_features,GGB33469,,,,0.12539424999999998,0.08733963800904977,386,True
all_features,GGB3351,,,,0.004581875,0.0016212669683257916,387,True
all_features,GGB33512,,,,0.06571681250000001,0.24603742081447963,388,True
all_features,GGB33516,,,,0.0009662500000000001,0.0003947963800904977,389,True
all_features,GGB3352,,,,0.0053325625000000005,0.006743303167420814,390,True
all_features,GGB3353,,,,0.005691,0.0016660180995475113,391,True
all_features,GGB33539,,,,0.000981125,0.0019271945701357467,392,True
all_features,GGB33544,,,,0.0015406875,8.366515837104072e-05,393,True
all_features,GGB33586,,,,0.0109435,0.006899999999999999,394,True
all_features,GGB3360,,,,0.0028452499999999997,0.004186425339366516,395,True
all_features,GGB3363,,,,0.16997856249999999,0.06899149321266967,396,True
all_features,GGB3364,,,,0.019788062500000002,0.004195565610859728,397,True
all_features,GGB3365,,,,0.010768250000000002,0.0019880090497737556,398,True
all_features,GGB33657,,,,0.0,0.032191674208144797,399,True
all_features,GGB33665,,,,0.0015001250000000002,0.011353891402714932,400,True
all_features,GGB33896,,,,0.0067244374999999995,0.00036126696832579184,401,True
all_features,GGB34197,,,,0.0007659374999999999,0.00030009049773755656,402,True
all_features,GGB34228,,,,0.003507375,0.0014652941176470592,403,True
all_features,GGB34231,,,,0.0026119375,0.0024360633484162898,404,True
all_features,GGB3429,,,,0.0018076874999999998,0.0022703167420814476,405,True
all_features,GGB3433,,,,0.2751664375,0.6424874660633485,406,True
all_features,GGB3440,,,,0.0,0.00012497737556561086,407,True
all_features,GGB3441,,,,0.00051425,0.019445339366515837,408,True
all_features,GGB3444,,,,0.0034275625000000005,0.002069366515837104,409,True
all_features,GGB3446,,,,0.0060036875,0.004220045248868778,410,True
all_features,GGB34476,,,,0.0001491875,0.0007424886877828055,411,True
all_features,GGB3449,,,,0.00040393749999999995,0.00024253393665158373,412,True
all_features,GGB3451,,,,0.0050366874999999995,0.009488778280542986,413,True
all_features,GGB34540,,,,0.006672875,0.0018103619909502263,414,True
all_features,GGB3474,,,,0.0023690625,0.0023488235294117643,415,True
all_features,GGB3475,,,,0.008512562500000001,0.03902411764705882,416,True
all_features,GGB3478,,,,0.050687562500000005,0.03823334841628959,417,True
all_features,GGB34797,,,,0.06684512499999999,0.14282425339366517,418,True
all_features,GGB3480,,,,0.0652305,0.05715131221719458,419,True
all_features,GGB3486,,,,0.0359004375,0.009126153846153846,420,True
all_features,GGB3490,,,,0.0290268125,0.011935882352941175,421,True
all_features,GGB34900,,,,0.0093908125,0.00444710407239819,422,True
all_features,GGB3491,,,,0.0119439375,0.006906108597285068,423,True
all_features,GGB3493,,,,0.0017916874999999999,0.007196153846153847,424,True
all_features,GGB3496,,,,0.026508499999999997,0.0439531221719457,425,True
all_features,GGB3497,,,,0.04100325,0.01854470588235294,426,True
all_features,GGB3504,,,,0.0018782500000000001,0.01675755656108597,427,True
all_features,GGB35068,,,,0.0051725625,0.0012890950226244345,428,True
all_features,GGB3510,,,,0.0052060625,0.004140588235294117,429,True
all_features,GGB3511,,,,0.005618375,0.035831900452488685,430,True
all_features,GGB3516,,,,0.0002560625,0.0,431,True
all_features,GGB3517,,,,0.0,0.00025009049773755653,432,True
all_features,GGB3518,,,,0.010683375,0.02098651583710407,433,True
all_features,GGB3519,,,,0.0040265625,0.004076742081447964,434,True
all_features,GGB3528,,,,0.0023771875,0.00026918552036199093,435,True
all_features,GGB3532,,,,0.000207375,0.0011381900452488687,436,True
all_features,GGB3534,,,,0.004059625,0.0020986425339366514,437,True
all_features,GGB3537,,,,0.0049743750000000005,0.023557737556561088,438,True
all_features,GGB3538,,,,0.0051834375000000005,0.0016425339366515836,439,True
all_features,GGB3548,,,,0.015399875000000002,0.014537782805429864,440,True
all_features,GGB3550,,,,0.05265875,0.08655809954751131,441,True
all_features,GGB35551,,,,0.0010611875,0.0015401809954751133,442,True
all_features,GGB35597,,,,0.0020795625,0.00022180995475113119,443,True
all_features,GGB3569,,,,0.0006912499999999999,0.017188280542986427,444,True
all_features,GGB3576,,,,0.009675875,0.03218411764705883,445,True
all_features,GGB3583,,,,0.00121975,0.0010882352941176472,446,True
all_features,GGB3585,,,,0.0024621875,0.006683076923076923,447,True
all_features,GGB3588,,,,0.0081676875,0.011258009049773754,448,True
all_features,GGB3593,,,,0.0015473125,0.004018959276018099,449,True
all_features,GGB3600,,,,0.02343675,0.03056176470588235,450,True
all_features,GGB3602,,,,0.0023870625,0.10994837104072398,451,True
all_features,GGB3603,,,,0.00044062500000000004,0.008968280542986424,452,True
all_features,GGB3606,,,,0.0043871875000000005,0.002852036199095023,453,True
all_features,GGB3609,,,,0.006849000000000001,0.01015737556561086,454,True
all_features,GGB3612,,,,0.1258270625,0.03561819004524887,455,True
all_features,GGB3615,,,,5.062499999999999e-06,0.0004650226244343891,456,True
all_features,GGB3616,,,,0.0001381875,0.002084389140271493,457,True
all_features,GGB3617,,,,0.0,0.006993031674208145,458,True
all_features,GGB3619,,,,0.02434675,0.04069954751131222,459,True
all_features,GGB3622,,,,0.0002611875,0.0064980995475113126,460,True
all_features,GGB3623,,,,0.0007121874999999999,0.01031914027149321,461,True
all_features,GGB3626,,,,0.00184625,0.0026666063348416286,462,True
all_features,GGB36267,,,,0.005015125,0.0030544343891402716,463,True
all_features,GGB3627,,,,0.007718562499999998,0.006365339366515838,464,True
all_features,GGB3632,,,,0.017824125000000003,0.0037455656108597284,465,True
all_features,GGB36331,,,,0.08309412499999999,0.060631674208144797,466,True
all_features,GGB3637,,,,0.06306368749999999,0.005704298642533937,467,True
all_features,GGB3640,,,,0.013867250000000001,0.001980497737556561,468,True
all_features,GGB3649,,,,0.0005071875,0.0063032126696832575,469,True
all_features,GGB3653,,,,0.3184139375,0.6310361990950226,470,True
all_features,GGB3654,,,,0.036034375,0.0006567420814479638,471,True
all_features,GGB36599,,,,0.0010319375,1.3076923076923078e-05,472,True
all_features,GGB3662,,,,0.0006275,0.0,473,True
all_features,GGB3664,,,,3.75e-07,0.0,474,True
all_features,GGB3677,,,,0.0047895624999999995,0.001354343891402715,475,True
all_features,GGB3678,,,,0.0013894374999999998,0.0035730769230769223,476,True
all_features,GGB3680,,,,0.0153795625,0.011418461538461539,477,True
all_features,GGB36925,,,,0.0015029375,0.0,478,True
all_features,GGB3717,,,,3.6e-05,4.4886877828054296e-05,479,True
all_features,GGB3722,,,,0.004418125,0.0120989592760181,480,True
all_features,GGB3724,,,,2.61875e-05,0.0036717647058823527,481,True
all_features,GGB3725,,,,0.00637825,0.00458764705882353,482,True
all_features,GGB3727,,,,4.0625e-05,0.10096280542986426,483,True
all_features,GGB3730,,,,0.0302588125,0.024366923076923078,484,True
all_features,GGB3731,,,,0.0079184375,0.010906515837104074,485,True
all_features,GGB37323,,,,0.0,0.0033366968325791854,486,True
all_features,GGB3733,,,,0.040261625,0.013985067873303168,487,True
all_features,GGB3737,,,,0.0,0.00040773755656108593,488,True
all_features,GGB3738,,,,0.005732875,0.0,489,True
all_features,GGB3740,,,,0.14187612500000002,0.06875502262443439,490,True
all_features,GGB3741,,,,0.021288875,0.0,491,True
all_features,GGB3743,,,,0.002815125,0.00047674208144796377,492,True
all_features,GGB37488,,,,0.0,0.0010858823529411765,493,True
all_features,GGB3751,,,,0.024747375,0.022737285067873304,494,True
all_features,GGB3753,,,,0.0074379375,0.0,495,True
all_features,GGB3754,,,,0.0003450625,0.004861900452488689,496,True
all_features,GGB3755,,,,0.016658749999999996,0.03366538461538461,497,True
all_features,GGB3761,,,,0.0,0.053342805429864255,498,True
all_features,GGB37878,,,,0.001565,0.0,499,True
all_features,GGB38036,,,,1.74375e-05,0.0,500,True
all_features,GGB38079,,,,0.0,0.00996977375565611,501,True
all_features,GGB38145,,,,0.0,0.012772488687782805,502,True
all_features,GGB3816,,,,0.0012956875,0.0015153393665158373,503,True
all_features,GGB3817,,,,0.003237375,0.0023941628959276017,504,True
all_features,GGB3818,,,,0.0048476249999999995,0.0016346153846153845,505,True
all_features,GGB3819,,,,0.015365624999999999,0.01098447963800905,506,True
all_features,GGB38239,,,,0.0028635,0.0012315384615384616,507,True
all_features,GGB3828,,,,0.0033685624999999996,0.00048330316742081444,508,True
all_features,GGB38442,,,,0.0011388125,0.0,509,True
all_features,GGB3859,,,,0.0020171875,0.00011257918552036199,510,True
all_features,GGB3862,,,,0.0030376875,0.0,511,True
all_features,GGB38716,,,,0.0,0.0007997737556561086,512,True
all_features,GGB38744,,,,0.022521875,0.027614570135746606,513,True
all_features,GGB3883,,,,1.7499999999999998e-06,4.579185520361991e-05,514,True
all_features,GGB3892,,,,0.0017582499999999998,0.00013285067873303167,515,True
all_features,GGB38987,,,,0.0007625625,0.004011176470588236,516,True
all_features,GGB39037,,,,0.00230775,0.003970769230769231,517,True
all_features,GGB39570,,,,0.0019310625,0.0,518,True
all_features,GGB40344,,,,8.768750000000001e-05,0.0,519,True
all_features,GGB40351,,,,0.03834412499999999,0.05707610859728507,520,True
all_features,GGB41366,,,,0.028019062499999997,0.018242488687782804,521,True
all_features,GGB41458,,,,0.0038234375,0.0033874660633484164,522,True
all_features,GGB41473,,,,0.0033278125000000005,0.03908180995475113,523,True
all_features,GGB41904,,,,0.0002526875,0.0,524,True
all_features,GGB4197,,,,0.0,0.009594298642533937,525,True
all_features,GGB42184,,,,0.000185375,7.877828054298644e-05,526,True
all_features,GGB4231,,,,0.014471000000000001,0.029953348416289594,527,True
all_features,GGB4237,,,,0.0,0.0076927601809954746,528,True
all_features,GGB42378,,,,0.0007663125,0.0009849321266968325,529,True
all_features,GGB42389,,,,0.0034798125,0.007141900452488688,530,True
all_features,GGB4239,,,,0.018275875,0.026024660633484163,531,True
all_features,GGB42467,,,,0.01223325,0.0,532,True
all_features,GGB4249,,,,0.0008709375,0.0014168325791855203,533,True
all_features,GGB4255,,,,0.0,0.00219,534,True
all_features,GGB4257,,,,0.0,0.006029276018099548,535,True
all_features,GGB4263,,,,0.0,0.005529366515837104,536,True
all_features,GGB42639,,,,0.00019612500000000004,0.000319683257918552,537,True
all_features,GGB4266,,,,0.013322937499999998,0.029398144796380088,538,True
all_features,GGB42689,,,,0.00052825,0.0015060633484162895,539,True
all_features,GGB42711,,,,4.3125e-06,6.063348416289593e-06,540,True
all_features,GGB4277,,,,0.0,0.022164117647058824,541,True
all_features,GGB43675,,,,0.00029525000000000005,0.0126558371040724,542,True
all_features,GGB4386,,,,0.0042824375,0.0,543,True
all_features,GGB44201,,,,0.0007560625000000001,0.0005068778280542986,544,True
all_features,GGB4456,,,,0.0274135625,0.05711511312217195,545,True
all_features,GGB4487,,,,0.0007773125,0.0,546,True
all_features,GGB4536,,,,0.0,1.737556561085973e-05,547,True
all_features,GGB4539,,,,0.0,0.0006833484162895927,548,True
all_features,GGB4541,,,,0.007985500000000001,0.0018606787330316741,549,True
all_features,GGB4542,,,,0.0,0.007124841628959277,550,True
all_features,GGB4543,,,,0.0033515000000000003,0.062127601809954754,551,True
all_features,GGB45432,,,,0.0175494375,0.01925461538461539,552,True
all_features,GGB4546,,,,0.00045656250000000005,0.005535656108597286,553,True
all_features,GGB4547,,,,0.000185875,0.0,554,True
all_features,GGB4549,,,,0.0071448125,0.016794796380090498,555,True
all_features,GGB45491,,,,0.006627999999999999,0.0151041628959276,556,True
all_features,GGB45495,,,,0.0032688125,0.004179547511312217,557,True
all_features,GGB45497,,,,0.0016804999999999997,0.006385565610859728,558,True
all_features,GGB4550,,,,0.0002236875,0.00013855203619909503,559,True
all_features,GGB45503,,,,8.85e-05,0.001670678733031674,560,True
all_features,GGB4552,,,,0.1675094375,0.0920129411764706,561,True
all_features,GGB45537,,,,0.0005910625,0.00028588235294117645,562,True
all_features,GGB4554,,,,0.021492124999999997,0.020535972850678732,563,True
all_features,GGB45540,,,,9.293749999999999e-05,0.00010819004524886879,564,True
all_features,GGB4555,,,,0.0046359999999999995,0.0034294117647058826,565,True
all_features,GGB4557,,,,0.0152111875,0.00035873303167420815,566,True
all_features,GGB4558,,,,0.0334501875,0.009786108597285067,567,True
all_features,GGB4559,,,,0.000265875,0.01668678733031674,568,True
all_features,GGB45596,,,,0.0022537499999999997,0.002263438914027149,569,True
all_features,GGB45599,,,,0.0001495,0.0004789592760180996,570,True
all_features,GGB45600,,,,0.0,0.00030217194570135745,571,True
all_features,GGB45613,,,,0.0003595,0.0007267873303167421,572,True
all_features,GGB4562,,,,0.0025995625000000003,0.005896380090497738,573,True
all_features,GGB45620,,,,0.001159,0.0007773755656108597,574,True
all_features,GGB4563,,,,0.0066605625,0.02124493212669683,575,True
all_features,GGB4564,,,,0.0093345,0.002375294117647059,576,True
all_features,GGB45656,,,,0.0006059374999999999,0.0003946606334841629,577,True
all_features,GGB4566,,,,0.0858725,0.1639318552036199,578,True
all_features,GGB4567,,,,0.2303591875,0.4900014932126697,579,True
all_features,GGB4568,,,,0.0010326250000000001,0.0,580,True
all_features,GGB4569,,,,0.268448375,0.3619457013574661,581,True
all_features,GGB4570,,,,0.0053765625,0.0031845248868778283,582,True
all_features,GGB4571,,,,0.159854375,0.31574533936651583,583,True
all_features,GGB4574,,,,0.0,0.000868054298642534,584,True
all_features,GGB4578,,,,0.0136434375,0.06239742081447964,585,True
all_features,GGB4579,,,,0.0514454375,0.03454303167420814,586,True
all_features,GGB4580,,,,0.0395979375,0.010361719457013573,587,True
all_features,GGB4581,,,,0.0010753125,0.00011941176470588236,588,True
all_features,GGB4583,,,,0.0104939375,0.011585837104072398,589,True
all_features,GGB4584,,,,0.019239,0.042156470588235295,590,True
all_features,GGB4585,,,,0.0959843125,0.10972656108597283,591,True
all_features,GGB4586,,,,0.0095290625,0.0042245248868778285,592,True
all_features,GGB4587,,,,0.04273575,0.019351628959276015,593,True
all_features,GGB4588,,,,0.034878624999999996,0.01565190045248869,594,True
all_features,GGB4589,,,,0.0,0.0012362443438914028,595,True
all_features,GGB4590,,,,0.012414250000000002,0.0,596,True
all_features,GGB4591,,,,0.008031125,0.015762941176470587,597,True
all_features,GGB4592,,,,0.0010505625,0.0046975113122171945,598,True
all_features,GGB4593,,,,0.0208806875,0.009714298642533937,599,True
all_features,GGB4596,,,,0.0861640625,0.08667230769230769,600,True
all_features,GGB4597,,,,0.020318562499999998,0.010288778280542985,601,True
all_features,GGB4598,,,,0.006911375,0.030674841628959275,602,True
all_features,GGB4599,,,,0.279926,0.25243054298642537,603,True
all_features,GGB4601,,,,0.040417125,0.0,604,True
all_features,GGB4602,,,,0.003716625,0.008761628959276018,605,True
all_features,GGB4603,,,,0.05934387499999999,0.02507751131221719,606,True
all_features,GGB4604,,,,0.089681125,0.04543212669683257,607,True
all_features,GGB4605,,,,0.043884187500000005,0.05047597285067874,608,True
all_features,GGB4608,,,,0.012296499999999998,0.00014846153846153845,609,True
all_features,GGB4609,,,,0.0055731875,0.00040447963800904974,610,True
all_features,GGB4610,,,,0.0,0.025267239819004524,611,True
all_features,GGB4611,,,,0.016843000000000004,0.01772737556561086,612,True
all_features,GGB4613,,,,6.875e-07,0.016191357466063348,613,True
all_features,GGB46149,,,,0.0,0.001131628959276018,614,True
all_features,GGB46159,,,,0.0008092500000000001,6.0271493212669686e-05,615,True
all_features,GGB4617,,,,0.0051731875,0.014374886877828057,616,True
all_features,GGB4618,,,,4.025e-05,0.00013728506787330315,617,True
all_features,GGB4620,,,,0.0,0.004280180995475113,618,True
all_features,GGB4626,,,,0.00015250000000000002,0.00041515837104072397,619,True
all_features,GGB4632,,,,0.0224260625,0.002572850678733032,620,True
all_features,GGB4638,,,,0.0,0.0012847058823529413,621,True
all_features,GGB4640,,,,0.015291125,0.001526787330316742,622,True
all_features,GGB4641,,,,0.0115355,0.003495067873303167,623,True
all_features,GGB4642,,,,0.03321175,0.027427511312217198,624,True
all_features,GGB4644,,,,0.0318775625,0.017899638009049774,625,True
all_features,GGB4651,,,,0.0032303749999999997,0.021070995475113125,626,True
all_features,GGB4652,,,,0.0011099375,0.0,627,True
all_features,GGB4653,,,,0.004002562499999999,0.008178506787330318,628,True
all_features,GGB4657,,,,0.001042125,0.0005983257918552037,629,True
all_features,GGB4658,,,,0.0144870625,0.0005935746606334843,630,True
all_features,GGB4659,,,,0.017110999999999998,0.013874253393665157,631,True
all_features,GGB4661,,,,2.4812499999999997e-05,0.005319185520361991,632,True
all_features,GGB4662,,,,0.0,2.5610859728506787e-05,633,True
all_features,GGB4664,,,,0.0236325,0.01494963800904977,634,True
all_features,GGB4667,,,,0.0,0.0011438461538461537,635,True
all_features,GGB4669,,,,0.010785687499999998,0.003130588235294117,636,True
all_features,GGB4671,,,,0.0,0.004271176470588235,637,True
all_features,GGB4672,,,,0.00477625,0.0029456108597285067,638,True
all_features,GGB4674,,,,0.0015493125,0.0,639,True
all_features,GGB4676,,,,0.011946749999999997,0.02914398190045249,640,True
all_features,GGB4678,,,,0.0,0.0004653846153846154,641,True
all_features,GGB4681,,,,0.0035480625,0.0014991855203619912,642,True
all_features,GGB4682,,,,0.021607625,0.007025837104072398,643,True
all_features,GGB4683,,,,0.109486375,0.04411013574660633,644,True
all_features,GGB4684,,,,0.14618443750000001,0.09405334841628958,645,True
all_features,GGB4686,,,,0.010557374999999999,0.0,646,True
all_features,GGB4687,,,,0.028283812499999998,0.0,647,True
all_features,GGB4689,,,,0.0491111875,0.06465389140271492,648,True
all_features,GGB4691,,,,0.0,0.00770262443438914,649,True
all_features,GGB4693,,,,0.0398635625,7.556561085972851e-06,650,True
all_features,GGB4694,,,,0.0105435625,0.040168325791855204,651,True
all_features,GGB4695,,,,0.005894,0.00048140271493212676,652,True
all_features,GGB4697,,,,0.0023128124999999998,0.002527466063348416,653,True
all_features,GGB4698,,,,0.010255875000000001,0.0032840271493212673,654,True
all_features,GGB4699,,,,0.0814814375,0.05766918552036199,655,True
all_features,GGB4700,,,,0.036134625000000004,0.03978140271493212,656,True
all_features,GGB4701,,,,0.0,0.0008486425339366515,657,True
all_features,GGB4702,,,,0.0037806874999999998,0.0,658,True
all_features,GGB4703,,,,0.0336598125,0.029151402714932124,659,True
all_features,GGB4704,,,,0.0033659375,0.000725972850678733,660,True
all_features,GGB4706,,,,0.0038373125,0.0,661,True
all_features,GGB4707,,,,0.011501062500000001,0.009902307692307691,662,True
all_features,GGB4708,,,,0.0009983125,0.009494524886877829,663,True
all_features,GGB4710,,,,0.017181250000000002,0.018961176470588238,664,True
all_features,GGB4711,,,,0.007101250000000001,0.0041680542986425335,665,True
all_features,GGB4713,,,,0.10375531249999999,0.029917556561085974,666,True
all_features,GGB4714,,,,0.0,3.0678733031674206e-05,667,True
all_features,GGB47148,,,,0.0,0.13548054298642534,668,True
all_features,GGB4715,,,,0.0106121875,0.002814343891402715,669,True
all_features,GGB47150,,,,0.00028406249999999997,0.00044176470588235293,670,True
all_features,GGB4716,,,,0.0,0.0011710407239819006,671,True
all_features,GGB4717,,,,0.0280165,0.0033378733031674207,672,True
all_features,GGB47174,,,,0.007073875,0.0017547511312217196,673,True
all_features,GGB4722,,,,0.013384499999999999,0.007483800904977376,674,True
all_features,GGB4723,,,,0.010748125,0.04516547511312217,675,True
all_features,GGB4726,,,,0.0029805,0.007817601809954751,676,True
all_features,GGB4727,,,,0.047545312500000006,0.0,677,True
all_features,GGB4729,,,,0.0037833125000000002,0.046238280542986426,678,True
all_features,GGB4738,,,,0.0,0.0022879638009049774,679,True
all_features,GGB4739,,,,0.0053266875,0.004967194570135746,680,True
all_features,GGB4745,,,,0.10867556249999999,0.054253574660633484,681,True
all_features,GGB4748,,,,0.0004930625,0.0,682,True
all_features,GGB4749,,,,0.0,7.167420814479638e-05,683,True
all_features,GGB4750,,,,0.0758735,0.03911764705882353,684,True
all_features,GGB4751,,,,0.0012611875000000002,4.615384615384615e-06,685,True
all_features,GGB4754,,,,0.1365755625,0.05390986425339365,686,True
all_features,GGB4768,,,,0.22849824999999999,0.007678959276018101,687,True
all_features,GGB47687,,,,0.21208668749999998,0.07643972850678733,688,True
all_features,GGB4769,,,,0.1797118125,0.006550497737556561,689,True
all_features,GGB4771,,,,0.0069915624999999995,0.0,690,True
all_features,GGB4773,,,,0.00166625,0.0069105429864253385,691,True
all_features,GGB4774,,,,0.008672875,0.0025807239819004525,692,True
all_features,GGB4780,,,,0.0,0.001257918552036199,693,True
all_features,GGB4802,,,,0.0012076874999999998,0.0006119909502262442,694,True
all_features,GGB48148,,,,1.7062499999999998e-05,0.0,695,True
all_features,GGB48165,,,,0.0012786874999999999,0.0017938461538461541,696,True
all_features,GGB48168,,,,0.0013228125,0.004316606334841629,697,True
all_features,GGB48169,,,,0.00023674999999999998,0.00018954751131221718,698,True
all_features,GGB4884,,,,0.0014733125,0.0018087330316742083,699,True
all_features,GGB4888,,,,0.0034743125,0.0003665158371040724,700,True
all_features,GGB49418,,,,0.00011606249999999998,0.0001767420814479638,701,True
all_features,GGB4964,,,,0.000799125,0.0,702,True
all_features,GGB4978,,,,0.0,0.0011523981900452489,703,True
all_features,GGB50802,,,,0.0,6.9230769230769225e-06,704,True
all_features,GGB51139,,,,0.003632249999999999,0.0035694117647058826,705,True
all_features,GGB51269,,,,0.12606475,0.060615656108597295,706,True
all_features,GGB51441,,,,0.010805937500000001,0.00788289592760181,707,True
all_features,GGB51454,,,,3.1062499999999996e-05,0.05522343891402715,708,True
all_features,GGB51647,,,,0.7533676874999999,0.5621414479638009,709,True
all_features,GGB51658,,,,0.0009514999999999999,0.0042252036199095025,710,True
all_features,GGB51884,,,,0.0107555625,0.0038,711,True
all_features,GGB51959,,,,0.0036894375,0.004723076923076924,712,True
all_features,GGB51960,,,,0.00026337500000000005,0.0004444343891402715,713,True
all_features,GGB52002,,,,0.0026560625,0.001363529411764706,714,True
all_features,GGB52106,,,,0.001857,0.0011542986425339366,715,True
all_features,GGB52130,,,,0.0041113125,0.0030411312217194565,716,True
all_features,GGB52283,,,,0.00015143750000000002,0.00021226244343891404,717,True
all_features,GGB52306,,,,0.000520875,0.0,718,True
all_features,GGB52382,,,,0.0,5.380090497737556e-05,719,True
all_features,GGB52930,,,,0.0006205000000000001,0.00012742081447963803,720,True
all_features,GGB53007,,,,0.0003573125,0.0,721,True
all_features,GGB53380,,,,0.0013233750000000001,0.0008504072398190047,722,True
all_features,GGB55957,,,,0.0006175,0.0004821266968325792,723,True
all_features,GGB58067,,,,0.0007005,0.0005680995475113122,724,True
all_features,GGB58071,,,,0.00016237500000000003,1.565610859728507e-05,725,True
all_features,GGB58158,,,,0.0024171875,0.0018289592760180997,726,True
all_features,GGB58233,,,,0.0003678125,0.00018180995475113122,727,True
all_features,GGB58485,,,,0.0020416249999999996,0.0005938914027149322,728,True
all_features,GGB5973,,,,4.29375e-05,0.004889140271493213,729,True
all_features,GGB5975,,,,0.0,0.0043094570135746605,730,True
all_features,GGB5979,,,,0.0034731875,0.0007090045248868778,731,True
all_features,GGB5980,,,,0.024919125000000004,0.022466470588235293,732,True
all_features,GGB5988,,,,0.0232376875,5.022624434389141e-06,733,True
all_features,GGB5994,,,,0.0,2.9999999999999997e-05,734,True
all_features,GGB5997,,,,0.0202664375,0.0004499095022624434,735,True
all_features,GGB5998,,,,0.0021644375,0.0017841628959276018,736,True
all_features,GGB6001,,,,0.00487625,0.0011160180995475114,737,True
all_features,GGB6002,,,,0.016574125000000002,0.011115339366515837,738,True
all_features,GGB6005,,,,0.0,0.000628054298642534,739,True
all_features,GGB6006,,,,0.037866874999999994,0.005551538461538461,740,True
all_features,GGB6007,,,,0.020509375,0.016268778280542986,741,True
all_features,GGB6010,,,,0.0080736875,0.001934343891402715,742,True
all_features,GGB6011,,,,0.0,6.366515837104072e-05,743,True
all_features,GGB6012,,,,0.0,0.005120090497737557,744,True
